Countries Today:
countryRank;countryName;totalCases;newCases;totalDeaths;newDeaths;totalRecovered;newRecovered;activeCases;seriousCritical;totCases1Mpop;deaths1Mpop;totalTests;tests1Mpop;population
54;Bahrain;71,803;+429;255;+1;66,184;+634;5,364;58;41,845;149;1,458,920;850,220;1,715,933
55;Nigeria;59,127;+126;1,112;None;50,593;+141;7,422;7;285;5;509,555;2,457;207,404,399
56;Singapore;57,794;+10;27;None;57,534;+22;233;None;9,859;5;2,885,545;492,238;5,862,088
57;Uzbekistan;57,454;+264;472;+1;53,955;+120;3,027;283;1,710;14;1,377,915;41,020;33,591,599
58;Moldova;55,016;+952;1,344;+8;40,002;+503;13,670;689;13,646;333;289,464;71,800;4,031,529
59;Switzerland;54,384;+552;2,075;+1;45,800;+500;6,509;32;6,272;239;1,391,498;160,481;8,670,795
60;Algeria;51,847;+157;1,749;+8;36,385;+103;13,713;23;1,177;40;None;None;44,049,558
61;Armenia;51,382;+532;966;+3;44,406;+187;6,010;None;17,331;326;300,224;101,267;2,964,671
62;Kyrgyzstan;47,056;+215;1,065;None;43,137;+154;2,854;24;7,183;163;267,718;40,865;6,551,257
63;Ghana;46,694;+38;301;None;45,945;+3;448;4;1,495;10;484,310;15,506;31,234,701
64;Austria;46,374;+688;803;+1;37,186;+710;8,385;100;5,141;89;1,658,412;183,868;9,019,565
65;Paraguay;42,684;+885;890;+21;25,803;+636;15,991;140;5,966;124;283,537;39,629;7,154,733
66;Lebanon;42,173;+1,291;386;+12;18,739;+636;23,048;160;6,186;57;866,663;127,124;6,817,483
67;Palestine;40,766;+444;321;+3;32,944;+367;7,501;None;7,945;63;426,247;83,075;5,130,858
68;Azerbaijan;40,453;+144;594;+1;38,217;+149;1,642;None;3,981;58;1,126,538;110,853;10,162,461
69;Afghanistan;39,290;+5;1,458;None;32,842;None;4,990;93;1,004;37;111,521;2,849;39,146,316
70;Kenya;38,923;+210;725;+7;25,114;+91;13,084;44;720;13;555,711;10,278;54,066,048
71;Ireland;37,063;+466;1,801;+1;23,364;None;11,898;21;7,485;364;1,208,181;243,989;4,951,786
72;Libya;35,717;+509;570;+11;20,334;+440;14,813;None;5,180;83;212,980;30,889;6,894,907
73;Serbia;33,735;+73;751;+1;31,536;None;1,448;23;3,865;86;1,147,039;131,417;8,728,210
74;El Salvador;29,175;None;853;+5;23,930;None;4,392;44;4,492;131;398,401;61,343;6,494,600
75;Denmark;28,932;+536;652;+1;21,824;+515;6,456;29;4,990;112;3,965,265;683,967;5,797,447
76;Hungary;28,631;+1,322;798;+17;6,349;+231;21,484;47;2,966;83;740,043;76,657;9,653,981
77;Bosnia and Herzegovina;27,975;+226;871;+10;21,108;+161;5,996;None;8,541;266;245,211;74,862;3,275,489
78;Australia;27,113;+17;890;+2;24,824;+40;1,399;6;1,060;35;7,716,580;301,724;25,574,926
79;S. Korea;23,952;+63;416;+1;21,733;+67;1,803;107;467;8;2,333,777;45,510;51,280,581
80;Bulgaria;21,336;+240;838;+6;14,939;+152;5,559;50;3,077;121;538,955;77,718;6,934,755
81;Cameroon;20,924;None;420;None;19,764;None;740;30;783;16;149,000;5,579;26,709,411
82;Ivory Coast;19,793;+38;120;None;19,357;+37;316;None;746;5;164,839;6,211;26,539,985
83;Tunisia;19,721;+1,308;271;+6;5,032;None;14,418;41;1,664;23;238,671;20,141;11,850,048
84;Greece;19,346;+460;398;+5;9,989;None;8,959;85;1,858;38;1,328,042;127,576;10,409,783
85;North Macedonia;18,363;+225;749;+6;15,164;+96;2,450;1;8,814;360;191,821;92,073;2,083,352
86;Croatia;17,160;+333;291;+7;15,423;+205;1,446;23;4,187;71;317,199;77,391;4,098,655
87;Madagascar;16,493;+39;232;None;15,467;+37;794;11;592;8;71,834;2,578;27,866,936
88;Myanmar;15,525;+1,142;353;+32;4,378;+222;10,794;None;285;6;308,288;5,656;54,503,102
89;Senegal;15,051;+32;312;+1;12,694;+156;2,045;8;893;19;179,718;10,664;16,852,830
90;Zambia;14,830;+28;333;None;13,980;+19;517;None;801;18;158,496;8,562;18,510,621
91;Norway;14,284;+135;275;+1;11,190;None;2,819;3;2,630;51;1,075,807;198,048;5,432,064
92;Albania;13,965;+159;389;+1;8,342;+265;5,234;18;4,854;135;85,739;29,802;2,876,983
93;Sudan;13,653;None;836;None;6,764;None;6,053;None;310;19;None;None;44,103,404
94;Jordan;13,650;+549;79;+10;4,929;+177;8,642;48;1,334;8;1,250,781;122,279;10,228,900
95;Malaysia;11,771;+287;136;None;10,095;+81;1,540;22;363;4;1,581,208;48,696;32,470,953
96;Montenegro;11,690;+130;172;+2;7,618;+221;3,900;17;18,612;274;70,087;111,588;628,087
97;Slovakia;11,617;+679;54;+6;4,756;+136;6,807;39;2,128;10;474,845;86,963;5,460,325
98;Namibia;11,480;+107;123;None;9,351;+268;2,006;9;4,498;48;100,721;39,461;2,552,440
99;Guinea;10,735;+83;66;None;10,066;+70;603;24;812;5;33,375;2,524;13,220,584
100;DRC;10,729;+44;272;None;10,183;+18;274;None;119;3;None;None;90,228,144
101;Maldives;10,398;+44;34;None;9,213;+26;1,151;12;19,152;63;149,135;274,684;542,933
102;Finland;10,244;+141;345;+1;8,100;None;1,799;4;1,848;62;1,062,584;191,700;5,542,941
103;French Guiana;9,968;+2;67;None;9,637;+24;264;4;33,161;223;66,825;222,310;300,594
104;Tajikistan;9,852;+41;77;None;8,661;+44;1,114;None;1,027;8;None;None;9,590,912
105;Mozambique;8,979;+91;64;+2;5,595;+22;3,320;None;285;2;142,028;4,513;31,470,865
106;Gabon;8,797;+31;54;None;8,067;+62;676;3;3,929;24;180,173;80,479;2,238,765
107;Haiti;8,792;+11;229;None;6,949;+42;1,614;None;769;20;28,290;2,473;11,437,747
108;Luxembourg;8,709;+114;125;None;7,428;+148;1,156;5;13,856;199;843,559;1,342,093;628,540
109;Uganda;8,491;+204;79;+4;4,470;+40;3,942;None;184;2;486,658;10,558;46,093,908
110;Zimbabwe;7,858;+8;228;None;6,322;+10;1,308;None;527;15;159,741;10,708;14,917,513
111;Mauritania;7,511;+6;162;+1;7,163;+25;186;3;1,605;35;80,652;17,234;4,679,827
112;Georgia;7,093;+453;46;+5;3,714;+295;3,333;None;1,779;12;639,816;160,468;3,987,180
113;Jamaica;6,704;+149;116;+5;2,112;+121;4,476;15;2,261;39;79,506;26,819;2,964,486
114;Cabo Verde;6,205;+79;62;+1;5,399;+61;744;None;11,130;111;76,576;137,351;557,521
115;Slovenia;6,103;+238;154;+2;4,041;+135;1,908;24;2,936;74;231,678;111,437;2,079,012
116;Malawi;5,783;+4;179;None;4,535;+21;1,069;4;300;9;54,015;2,806;19,252,077
117;Cuba;5,718;+48;122;None;4,922;None;674;6;505;11;628,725;55,517;11,324,826
118;Guadeloupe;5,528;None;57;None;2,199;None;3,272;24;13,815;142;55,187;137,919;400,142
119;Eswatini;5,521;+21;111;None;5,061;+61;349;11;4,746;95;31,969;27,483;1,163,217
120;Djibouti;5,417;None;61;None;5,346;None;10;None;5,463;62;77,365;78,018;991,625
121;Angola;5,211;+97;189;+4;2,215;+133;2,807;15;157;6;85,213;2,573;33,116,269
122;Nicaragua;5,170;None;151;None;2,913;None;2,106;None;778;23;None;None;6,644,534
123;Hong Kong;5,105;+7;105;None;4,842;+6;158;10;680;14;3,311,279;440,769;7,512,502
124;Congo;5,089;None;89;None;3,887;None;1,113;None;917;16;None;None;5,551,721
125;Equatorial Guinea;5,045;None;83;None;4,879;None;83;4;3,567;59;60,916;43,074;1,414,217
126;Lithuania;4,956;+172;93;+1;2,466;+42;2,397;None;1,827;34;788,384;290,675;2,712,251
127;Suriname;4,899;+8;105;None;4,715;+13;79;6;8,332;179;14,382;24,460;587,971
128;Rwanda;4,847;+4;29;None;3,197;+16;1,621;None;372;2;500,249;38,387;13,031,700
129;CAR;4,829;None;62;None;1,914;None;2,853;2;995;13;32,263;6,651;4,850,845
130;Trinidad and Tobago;4,629;+59;76;None;2,729;+100;1,824;13;3,305;54;31,927;22,794;1,400,654
131;Syria;4,289;+42;203;+1;1,130;+13;2,956;None;244;12;None;None;17,606,001
132;Bahamas;4,220;+97;96;None;2,290;+84;1,834;79;10,705;244;20,835;52,854;394,200
133;Réunion;4,178;+185;16;None;3,360;+541;802;17;4,658;18;35,419;39,488;896,945
134;Aruba;4,038;+40;30;+3;3,406;+79;602;12;37,780;281;32,255;301,781;106,882
135;Mayotte;3,779;None;42;None;2,964;None;773;2;13,770;153;13,000;47,368;274,447
136;Somalia;3,593;None;99;None;3,001;None;493;None;225;6;None;None;16,002,333
137;Gambia;3,585;+1;115;+2;2,224;+8;1,246;None;1,473;47;17,472;7,180;2,433,368
138;Thailand;3,575;+6;59;None;3,384;+5;132;1;51;0.8;749,213;10,727;69,845,095
139;Estonia;3,506;+56;66;+1;2,675;+32;765;2;2,643;50;217,714;164,094;1,326,765
140;Sri Lanka;3,388;+6;13;None;3,245;+12;130;None;158;0.6;289,588;13,509;21,436,312
141;Botswana;3,172;None;16;None;710;None;2,446;1;1,342;7;184,076;77,883;2,363,484
142;Mali;3,156;+25;131;None;2,467;+7;558;None;155;6;54,675;2,681;20,394,111
143;Malta;3,139;+44;37;+2;2,668;+63;434;None;7,104;84;258,809;585,745;441,846
144;Guyana;2,968;+39;85;+3;1,776;+16;1,107;15;3,769;108;14,520;18,437;787,526
145;Iceland;2,809;+40;10;None;2,194;+17;605;3;8,218;29;283,504;829,420;341,810
146;South Sudan;2,715;+11;50;+1;1,290;None;1,375;None;242;4;12,044;1,073;11,227,004
147;Guinea-Bissau;2,362;+38;39;None;1,549;None;774;5;1,193;20;None;None;1,979,541
148;Benin;2,357;None;41;None;1,973;None;343;None;193;3;203,831;16,705;12,201,596
149;Sierra Leone;2,252;+14;72;None;1,697;+2;483;None;281;9;None;None;8,017,480
150;Burkina Faso;2,123;+35;59;+1;1,385;+22;679;None;101;3;None;None;21,044,450
151;Andorra;2,110;+60;53;None;1,540;+108;517;9;27,297;686;137,457;1,778,297;77,297
152;Uruguay;2,097;+36;48;None;1,824;+15;225;2;603;14;242,136;69,643;3,476,826
153;Yemen;2,040;+1;589;+2;1,307;+10;144;None;68;20;None;None;29,989,436
154;Belize;2,026;+34;27;None;1,272;+26;727;2;5,072;68;15,144;37,913;399,437
155;French Polynesia;1,964;+112;8;+1;1,555;+51;401;11;6,981;28;26,355;93,682;281,324
156;Latvia;1,945;+77;38;+1;1,307;None;600;3;1,034;20;328,631;174,738;1,880,711
157;New Zealand;1,848;None;25;None;1,780;+10;43;None;369;5;970,641;194,047;5,002,100
158;Togo;1,818;+9;48;None;1,365;+12;405;None;218;6;93,294;11,204;8,326,881
159;Cyprus;1,789;+17;22;None;1,369;None;398;1;1,479;18;384,821;318,138;1,209,605
160;Lesotho;1,680;+41;39;+1;926;+52;715;None;783;18;19,169;8,930;2,146,584
161;Martinique;1,543;None;21;None;98;None;1,424;9;4,113;56;36,331;96,834;375,190
162;Liberia;1,346;+3;82;None;1,221;None;43;None;265;16;None;None;5,087,181
163;Chad;1,211;+8;85;None;1,070;+3;56;None;73;5;None;None;16,541,668
164;Niger;1,198;+1;69;None;1,115;+1;14;None;49;3;25,579;1,048;24,418,730
165;Vietnam;1,096;+1;35;None;1,020;+10;41;None;11;0.4;1,009,145;10,344;97,561,728
166;Sao Tome and Principe;911;None;15;None;886;None;10;None;4,138;68;5,024;22,818;220,178
167;San Marino;732;None;42;None;680;None;10;3;21,562;1,237;7,755;228,431;33,949
168;Diamond Princess;712;None;13;None;651;None;48;4;None;None;None;None;
169;Turks and Caicos;690;+1;6;None;648;+3;36;4;17,761;154;3,378;86,952;38,849
170;Channel Islands;677;+12;48;None;600;None;29;2;3,885;275;123,884;710,870;174,271
171;Sint Maarten;668;+1;22;None;567;+10;79;6;15,535;512;3,767;87,605;43,000
172;Papua New Guinea;539;None;7;None;519;None;13;None;60;0.8;25,955;2,887;8,989,444
173;Taiwan;517;+2;7;None;484;None;26;None;22;0.3;94,459;3,964;23,827,892
174;Burundi;513;+3;1;None;472;None;40;None;43;0.08;37,522;3,133;11,977,608
175;Tanzania;509;None;21;None;183;None;305;7;8;0.3;None;None;60,152,419
176;Comoros;484;None;7;None;466;None;11;None;554;8;None;None;874,217
177;Faeroe Islands;472;None;;None;432;+3;40;None;9,650;None;132,025;2,699,291;48,911
178;Gibraltar;416;+6;;None;351;+2;65;None;12,349;None;48,160;1,429,589;33,688
179;Curaçao;411;+12;1;None;197;+12;213;2;2,502;6;7,730;47,058;164,265
180;Saint Martin;403;None;8;None;309;None;86;11;10,378;206;5,170;133,138;38,832
181;Mauritius;385;+4;10;None;344;None;31;None;303;8;246,326;193,605;1,272,312
182;Eritrea;381;None;;None;353;None;28;None;107;None;None;None;3,558,821
183;Isle of Man;341;+1;24;None;315;None;2;None;4,005;282;13,257;155,694;85,148
184;Mongolia;313;None;;None;307;None;6;1;95;None;71,418;21,697;3,291,573
185;Bhutan;282;None;;None;225;+3;57;None;364;None;137,893;178,210;773,765
186;Cambodia;278;+1;;None;275;None;3;None;17;None;140,194;8,356;16,777,419
187;Monaco;221;+2;2;None;188;+1;31;1;5,622;51;51,953;1,321,522;39,313
188;Cayman Islands;213;+2;1;None;209;None;3;None;3,231;15;39,814;603,993;65,918
189;Barbados;193;None;7;None;179;None;7;None;671;24;23,750;82,618;287,466
190;Bermuda;181;None;9;None;169;+1;3;None;2,909;145;65,904;1,059,243;62,218
191;Brunei;146;None;3;None;142;None;1;None;333;7;58,914;134,340;438,545
192;Seychelles;145;+1;;None;143;None;2;None;1,472;None;5,200;52,790;98,503
193;Caribbean Netherlands;121;None;1;None;32;None;88;None;4,603;38;2,569;97,736;26,285
194;Liechtenstein;120;+1;1;None;116;+2;3;None;3,145;26;900;23,587;38,156
195;Antigua and Barbuda;106;+5;3;None;94;+2;9;None;1,080;31;2,813;28,664;98,136
196;British Virgin Islands;71;None;1;None;66;None;4;2;2,345;33;4,841;159,864;30,282
197;St. Vincent Grenadines;64;None;;None;64;None;0;None;576;None;5,225;47,059;111,031
198;St. Barth;54;None;;None;37;None;17;None;5,463;None;2,668;269,904;9,885
199;Macao;46;None;;None;46;None;0;None;71;None;4,238;6,504;651,572
200;Fiji;32;None;2;None;28;None;2;1;36;2;9,912;11,037;898,105
201;Dominica;31;None;;None;24;None;7;None;430;None;2,612;36,262;72,032
202;Timor-Leste;28;None;;None;28;None;0;None;21;None;8,073;6,094;1,324,729
203;New Caledonia;27;None;;None;27;None;0;None;94;None;14,585;50,961;286,197
204;Saint Lucia;27;None;;None;27;None;0;None;147;None;8,120;44,168;183,842
205;Grenada;24;None;;None;24;None;0;None;213;None;6,252;55,496;112,657
206;Laos;23;None;;None;22;None;1;None;3;None;54,069;7,404;7,302,199
207;Saint Kitts and Nevis;19;None;;None;17;None;2;None;357;None;2,431;45,614;53,295
208;Saint Pierre Miquelon;16;None;;None;6;None;10;None;2,765;None;1,967;339,900;5,787
209;Greenland;14;None;;None;14;None;0;None;247;None;7,949;139,960;56,795
210;Montserrat;13;None;1;None;12;None;0;None;2,604;200;449;89,926;4,993
211;Falkland Islands;13;None;;None;13;None;0;None;3,709;None;2,261;645,078;3,505
212;Vatican City;12;None;;None;12;None;0;None;14,963;None;None;None;802
213;Western Sahara;10;None;1;None;8;None;1;None;17;2;None;None;600,976
214;MS Zaandam;9;None;2;None;None;None;7;None;None;None;None;None;
215;Anguilla;3;None;;None;3;None;0;None;200;None;1,020;67,833;15,037

Countries Yesterday 2:
countryRank;countryName;totalCases;newCases;totalDeaths;newDeaths;totalRecovered;newRecovered;activeCases;seriousCritical;totCases1Mpop;deaths1Mpop;totalTests;tests1Mpop;population
1;China;85,414;+11;4,634;None;80,594;+16;186;2;59;3;160,000,000;111,163;1,439,323,776
2;USA;7,497,920;+47,482;212,660;+920;4,736,621;+36,915;2,548,639;14,190;22,618;642;108,431,960;327,095;331,499,850
3;India;6,391,960;+81,693;99,804;+1,096;5,348,653;+78,646;943,503;8,944;4,620;72;75,619,781;54,660;1,383,456,294
4;Brazil;4,849,229;+35,643;144,767;+805;4,212,772;+32,396;491,690;8,318;22,772;680;17,900,000;84,059;212,945,646
5;Russia;1,185,231;+8,945;20,891;+169;964,242;+5,985;200,098;2,300;8,121;143;46,000,000;315,175;145,950,636
6;Colombia;835,339;+5,660;26,196;+198;751,691;+8,038;57,452;2,220;16,373;513;3,776,280;74,015;51,020,676
7;Peru;818,297;+3,468;32,535;+72;690,528;+6,713;95,234;1,353;24,731;983;3,908,125;118,114;33,087,868
8;Spain;807,085;+3,715;31,973;+182;N/A;N/A;N/A;1,561;17,260;684;12,723,989;272,116;46,759,459
9;Argentina;765,002;+14,001;20,288;+6;603,140;+8,495;141,574;3,799;16,887;448;2,002,975;44,214;45,301,410
10;Mexico;743,216;+5,053;77,646;+483;533,886;+2,941;131,684;2,458;5,749;601;1,952,221;15,101;129,276,993
11;South Africa;676,084;+1,745;16,866;+132;609,584;+1,472;49,634;539;11,363;283;4,209,049;70,743;59,498,013
12;France;577,505;+13,970;32,019;+63;96,797;None;448,689;1,238;8,842;490;11,020,523;168,740;65,310,735
13;Chile;464,750;+1,759;12,822;+81;438,148;+1,559;13,780;849;24,259;669;3,355,848;175,167;19,158,040
14;Iran;461,044;+3,825;26,380;+211;383,368;+2,412;51,296;4,121;5,471;313;4,043,130;47,981;84,265,047
15;UK;460,178;+6,914;42,202;+59;N/A;N/A;N/A;332;6,770;621;24,771,732;364,411;67,977,452
16;Iraq;367,474;+4,493;9,231;+50;295,882;+3,685;62,361;550;9,085;228;2,289,877;56,614;40,446,933
17;Bangladesh;364,987;+1,508;5,272;+21;277,078;+1,591;82,637;None;2,211;32;1,959,075;11,866;165,106,733
18;Saudi Arabia;335,097;+492;4,794;+26;319,746;+592;10,557;993;9,588;137;6,541,028;187,152;34,950,413
19;Turkey;320,070;+1,407;8,262;+67;281,151;+1,402;30,657;1,507;3,785;98;10,493,807;124,085;84,569,589
20;Italy;317,409;+2,548;35,918;+24;228,844;+1,140;52,647;291;5,252;594;11,452,158;189,484;60,438,776
21;Philippines;314,067;+2,403;5,560;+57;254,201;+749;54,306;1,758;2,856;51;3,754,317;34,146;109,949,885
22;Pakistan;312,806;+543;6,484;+5;297,497;+616;8,825;490;1,409;29;3,548,476;15,987;221,964,934
23;Germany;295,530;+2,619;9,586;+15;257,900;+1,900;28,044;362;3,524;114;16,999,253;202,727;83,852,873
24;Indonesia;291,182;+4,174;10,856;+116;218,487;+3,540;61,839;None;1,062;40;3,365,490;12,271;274,258,537
25;Israel;253,490;+7,996;1,622;+53;179,468;+4,962;72,400;821;27,560;176;3,562,512;387,331;9,197,590
26;Ukraine;213,028;+4,069;4,193;+64;94,443;+2,083;114,392;177;4,879;96;2,278,248;52,175;43,665,155
27;Canada;160,535;+1,777;9,319;+22;136,350;+1,379;14,866;110;4,244;246;7,423,052;196,239;37,826,502
28;Ecuador;138,584;+1,537;11,433;+78;112,296;None;14,855;347;7,825;646;439,419;24,811;17,710,572
29;Bolivia;135,311;+670;7,965;+34;95,529;+634;31,817;71;11,552;680;301,890;25,773;11,713,261
30;Romania;129,658;+2,086;4,862;+37;103,994;+1,518;20,802;557;6,752;253;2,445,488;127,342;19,204,146
31;Morocco;126,044;+2,391;2,229;+35;104,136;+1,421;19,679;437;3,405;60;2,643,860;71,414;37,021,475
32;Qatar;125,959;+199;214;None;122,911;+212;2,834;58;44,860;76;781,128;278,199;2,807,805
33;Netherlands;124,097;+3,252;6,419;+13;N/A;N/A;N/A;169;7,238;374;2,449,577;142,877;17,144,643
34;Belgium;118,452;+1,337;10,016;+15;19,454;+68;88,982;157;10,209;863;3,236,127;278,915;11,602,576
35;Panama;113,342;+747;2,387;+15;89,903;+842;21,052;107;26,165;551;488,048;112,665;4,331,867
36;Dominican Republic;112,728;+519;2,108;+3;88,205;+576;22,415;178;10,365;194;481,002;44,228;10,875,577
37;Kazakhstan;107,979;+71;1,725;None;102,937;+63;3,317;221;5,733;92;2,964,281;157,393;18,833,636
38;Kuwait;105,676;+494;612;+2;97,197;+509;7,867;139;24,653;143;751,163;175,239;4,286,499
39;Egypt;103,317;+119;5,946;+16;96,855;+361;516;41;1,005;58;135,000;1,313;102,817,572
40;Oman;98,585;None;935;None;88,528;None;9,122;190;19,185;182;376,700;73,306;5,138,737
41;UAE;95,348;+1,158;421;+2;84,903;+1,179;10,024;None;9,611;42;9,798,960;987,730;9,920,685
42;Sweden;94,283;+436;5,890;None;N/A;N/A;N/A;20;9,321;582;1,661,484;164,253;10,115,386
43;Poland;93,481;+1,967;2,543;+30;70,401;+706;20,537;159;2,471;67;3,362,066;88,859;37,835,871
44;Guatemala;92,409;+663;3,261;+15;80,800;+544;8,348;5;5,134;181;327,947;18,221;17,998,585
45;Japan;83,563;+553;1,571;+7;76,590;+565;5,402;151;661;12;2,105,963;16,664;126,375,826
46;Nepal;79,728;+1,911;509;+11;57,389;+961;21,830;None;2,724;17;1,033,947;35,327;29,268,206
47;Belarus;79,019;+388;839;+6;74,777;+252;3,403;None;8,363;89;1,877,440;198,702;9,448,519
48;Honduras;76,900;+802;2,353;+30;27,922;+539;46,625;21;7,733;237;179,028;18,003;9,944,256
49;Costa Rica;76,828;+1,068;917;+13;39,843;+2,002;36,068;221;15,047;180;229,178;44,884;5,105,967
50;Portugal;76,396;+854;1,977;+6;48,937;+407;25,482;107;7,498;194;2,599,777;255,156;10,188,983
51;Ethiopia;76,098;+730;1,205;+7;31,430;+226;43,463;255;658;10;1,278,827;11,056;115,668,563
52;Venezuela;76,029;+907;635;+7;66,245;+1,020;9,149;208;2,676;22;1,948,148;68,561;28,415,006
53;Czechia;74,255;+3,484;678;+23;34,186;+633;39,391;198;6,931;63;1,386,145;129,376;10,714,104
54;Bahrain;71,374;+510;254;+3;65,550;+712;5,570;61;41,595;148;1,450,153;845,111;1,715,933
55;Nigeria;59,001;+153;1,112;None;50,452;+94;7,437;7;284;5;509,555;2,457;207,404,399
56;Singapore;57,784;+19;27;None;57,512;+24;245;None;9,857;5;2,885,545;492,238;5,862,088
57;Uzbekistan;57,190;+473;471;+1;53,835;+469;2,884;283;1,703;14;1,377,915;41,020;33,591,599
58;Moldova;54,064;+1,022;1,336;+16;39,499;+502;13,229;649;13,410;331;286,312;71,018;4,031,529
59;Switzerland;53,832;+550;2,074;None;45,300;+2,600;6,458;31;6,208;239;1,380,083;159,165;8,670,795
60;Algeria;51,690;+160;1,741;+5;36,282;+108;13,667;22;1,173;40;None;None;44,049,558
61;Armenia;50,850;+491;963;+4;44,219;+218;5,668;None;17,152;325;296,327;99,953;2,964,671
62;Kyrgyzstan;46,841;+172;1,065;+1;42,983;+104;2,793;24;7,150;163;267,718;40,865;6,551,257
63;Ghana;46,656;+30;301;None;45,942;+185;413;6;1,494;10;483,540;15,481;31,234,701
64;Austria;45,686;+873;802;+3;36,476;+832;8,408;98;5,065;89;1,636,573;181,447;9,019,565
65;Paraguay;41,799;+1,041;869;+12;25,167;+718;15,763;150;5,842;121;280,909;39,262;7,154,733
66;Lebanon;40,882;+1,248;374;+7;18,103;+538;22,405;168;5,997;55;850,720;124,785;6,817,483
67;Palestine;40,322;+423;318;+7;32,577;+834;7,427;None;7,859;62;422,361;82,318;5,130,858
68;Azerbaijan;40,309;+80;593;+2;38,068;+114;1,648;None;3,966;58;1,121,290;110,336;10,162,461
69;Afghanistan;39,285;+17;1,458;None;32,842;+53;4,985;93;1,004;37;111,310;2,843;39,146,316
70;Kenya;38,713;+184;718;+7;25,023;+115;12,972;44;716;13;552,646;10,222;54,066,048
71;Ireland;36,597;+442;1,800;+2;23,364;None;11,433;20;7,391;364;1,195,508;241,430;4,951,786
72;Libya;35,208;+683;559;+8;19,894;+533;14,755;None;5,106;81;210,475;30,526;6,894,907
73;Serbia;33,662;+111;750;+1;31,536;None;1,376;23;3,857;86;1,140,378;130,654;8,728,210
74;El Salvador;29,175;+98;848;+5;23,930;+117;4,397;40;4,492;131;398,401;61,343;6,494,600
75;Denmark;28,396;+398;651;+1;21,309;+555;6,436;22;4,898;112;3,909,185;674,294;5,797,447
76;Bosnia and Herzegovina;27,749;+280;861;+5;20,947;+331;5,941;None;8,472;263;243,411;74,313;3,275,489
77;Hungary;27,309;+848;781;+16;6,118;+228;20,410;52;2,829;81;727,649;75,373;9,653,981
78;Australia;27,096;+18;888;+2;24,784;+30;1,424;9;1,059;35;7,678,498;300,235;25,574,926
79;S. Korea;23,889;+77;415;+2;21,666;+75;1,808;107;466;8;2,328,435;45,406;51,280,581
80;Bulgaria;21,096;+263;832;+7;14,787;+153;5,477;47;3,042;120;534,135;77,023;6,934,755
